Afghanistan,2960.0,2740.0,1430.0,1360.0,1300.0,1250.0,1180.0,1100.0,1050.0,820.0,770.0,810.0,1100.0,1350.0,1130.0,1640.0,1940.0,2360.0,4390.0,6000.0,8670.0,12260.0,10450.0,8510.0,7810.0,7990.0,7390.0,7380.0,7440.0
Laos,510.0,550.0,590.0,610.0,630.0,670.0,750.0,790.0,820.0,850.0,900.0,1000.0,1110.0,1150.0,1210.0,1260.0,1640.0,1730.0,2050.0,2540.0,2880.0,3040.0,3270.0,3910.0,4420.0,8660.0,15360.0,18510.0,18790.0
Lebanon,5620.0,7040.0,7020.0,10330.0,11270.0,13300.0,14120.0,16130.0,16250.0,17030.0,15670.0,16890.0,16840.0,17410.0,17880.0,17280.0,16230.0,15050.0,18660.0,21920.0,20880.0,21180.0,23480.0,23240.0,24940.0,27050.0,27810.0,29280.0,27710.0
Liberia,450.0,370.0,400.0,420.0,420.0,420.0,430.0,450.0,490.0,400.0,430.0,450.0,450.0,480.0,560.0,670.0,690.0,640.0,540.0,540.0,730.0,850.0,950.0,910.0,1220.0,1260.0,1410.0,1260.0,1320.0
Libya,36090.0,33320.0,30300.0,30840.0,35910.0,37490.0,39400.0,38940.0,39900.0,38060.0,39870.0,41430.0,43600.0,44280.0,45490.0,49130.0,49370.0,46290.0,51470.0,53810.0,57230.0,38050.0,52300.0,54990.0,59700.0,53840.0,51180.0,56810.0,58940.0
Sri Lanka,3840.0,3980.0,5250.0,5090.0,5770.0,5820.0,8360.0,8340.0,8610.0,9500.0,10930.0,10850.0,11380.0,12410.0,12870.0,13980.0,12410.0,13590.0,12810.0,12290.0,13070.0,15420.0,16830.0,14480.0,17600.0,20360.0,21930.0,23310.0,21630.0
Lesotho,1390.0,1450.0,1500.0,1540.0,1580.0,1610.0,1640.0,1670.0,1710.0,1720.0,1750.0,1770.0,1800.0,1820.0,1870.0,1900.0,1920.0,1960.0,2010.0,2100.0,2160.0,2210.0,2280.0,2290.0,2310.0,2230.0,2270.0,2440.0,2570.0
Lithuania,32220.0,34290.0,19980.0,15740.0,14810.0,13740.0,14230.0,13920.0,14710.0,12250.0,10510.0,11150.0,11220.0,11230.0,11910.0,12830.0,13020.0,13210.0,13060.0,11690.0,12600.0,11840.0,11930.0,11330.0,10860.0,11070.0,11200.0,11220.0,11590.0
Morocco,21730.0,23450.0,25260.0,25980.0,28130.0,29200.0,28890.0,30330.0,31050.0,32600.0,33290.0,36920.0,38270.0,38210.0,42170.0,44490.0,46190.0,47730.0,50180.0,50540.0,53660.0,57790.0,60150.0,59720.0,61160.0,63150.0,63080.0,65930.0,66680.0
Moldova,30530.0,24600.0,20320.0,17410.0,14140.0,12140.0,10400.0,9580.0,8650.0,7350.0,6710.0,7020.0,7180.0,7770.0,7780.0,8180.0,7980.0,8140.0,8150.0,7640.0,8300.0,8350.0,8140.0,7180.0,7710.0,8020.0,8140.0,8160.0,8590.0
Madagascar,890.0,950.0,960.0,1000.0,1210.0,1370.0,1310.0,1420.0,1630.0,1670.0,1650.0,1670.0,1120.0,1550.0,1650.0,1710.0,1640.0,1720.0,1780.0,1690.0,1870.0,2190.0,2740.0,2930.0,3050.0,3320.0,3220.0,3500.0,3370.0
Mexico,267700.0,286100.0,289760.0,300830.0,325980.0,306520.0,326080.0,349230.0,373120.0,360470.0,384480.0,382760.0,388740.0,407000.0,414190.0,432390.0,449710.0,462410.0,477410.0,461760.0,468940.0,480960.0,480710.0,469860.0,458320.0,472590.0,479250.0,471810.0,472140.0
Marshall Islands,0.0,0.0,80.0,90.0,90.0,90.0,90.0,90.0,100.0,100.0,100.0,110.0,120.0,110.0,130.0,140.0,140.0,140.0,130.0,140.0,140.0,140.0,140.0,140.0,150.0,150.0,180.0,180.0,190.0
North Macedonia,8590.0,8380.0,8590.0,8890.0,8590.0,8570.0,10110.0,9040.0,9880.0,9140.0,8820.0,8990.0,8430.0,9210.0,8920.0,9360.0,9370.0,9810.0,9580.0,8960.0,8730.0,9640.0,9130.0,8240.0,7780.0,7480.0,7390.0,7860.0,7370.0
Mali,420.0,430.0,450.0,460.0,470.0,470.0,490.0,530.0,770.0,800.0,1410.0,1610.0,1400.0,1400.0,1480.0,1650.0,1890.0,2070.0,2090.0,2510.0,2780.0,3120.0,3110.0,3050.0,3120.0,3410.0,4420.0,5050.0,5620.0
Malta,2320.0,2210.0,2170.0,2810.0,2510.0,2380.0,2320.0,2470.0,2370.0,2410.0,2130.0,2490.0,2320.0,2610.0,2600.0,2620.0,2650.0,2710.0,2720.0,2510.0,2580.0,2570.0,2710.0,2370.0,2350.0,1650.0,1350.0,1520.0,1550.0
Myanmar,4190.0,4120.0,4290.0,4810.0,5650.0,6940.0,7310.0,7250.0,7910.0,9040.0,9600.0,8510.0,8430.0,10870.0,10510.0,11080.0,10210.0,10520.0,8030.0,7630.0,8280.0,8580.0,11790.0,13590.0,17040.0,19010.0,21890.0,31400.0,32520.0
Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2180.0,2100.0,2690.0,1750.0,2580.0,2540.0,2330.0,2270.0,2220.0,2360.0,2110.0,2230.0,2520.0
Mongolia,12970.0,14760.0,12860.0,11850.0,10320.0,10280.0,8690.0,8520.0,8550.0,8610.0,9000.0,8970.0,9600.0,9310.0,9560.0,11060.0,12420.0,13020.0,12970.0,13640.0,14310.0,15730.0,17140.0,18380.0,18120.0,17300.0,18170.0,19470.0,21320.0
Mozambique,1120.0,940.0,1100.0,1290.0,1100.0,1170.0,1160.0,1290.0,1240.0,1230.0,1430.0,1410.0,1570.0,1910.0,1910.0,1710.0,1860.0,2230.0,2240.0,2510.0,2720.0,3200.0,3070.0,3460.0,4470.0,5640.0,5790.0,6020.0,6640.0
Mauritania,840.0,860.0,890.0,910.0,950.0,1000.0,1060.0,1050.0,990.0,1110.0,1120.0,1180.0,1270.0,1300.0,1410.0,1450.0,1460.0,1720.0,1800.0,1990.0,2070.0,2190.0,2400.0,2200.0,2520.0,2950.0,2810.0,3800.0,4000.0
Mauritius,1160.0,1250.0,1320.0,1470.0,1510.0,1550.0,1610.0,1620.0,1790.0,2200.0,2430.0,2570.0,2610.0,2750.0,2770.0,2960.0,3300.0,3400.0,3470.0,3420.0,3660.0,3640.0,3730.0,3820.0,3950.0,3960.0,4040.0,4180.0,4130.0
Malawi,720.0,790.0,790.0,880.0,910.0,910.0,910.0,950.0,920.0,960.0,880.0,880.0,860.0,880.0,910.0,910.0,930.0,980.0,1100.0,1120.0,1040.0,1140.0,1120.0,1210.0,1100.0,1200.0,1360.0,1500.0,1570.0
Malaysia,56190.0,63330.0,68870.0,71190.0,77000.0,83880.0,95710.0,102500.0,103040.0,111820.0,121650.0,126770.0,136330.0,143810.0,157470.0,166410.0,172680.0,188340.0,201130.0,181020.0,199110.0,201670.0,203280.0,219820.0,231680.0,232550.0,228640.0,222890.0,239620.0
Namibia,nan,1120.0,1220.0,1420.0,1640.0,1770.0,1920.0,1970.0,2020.0,1980.0,1940.0,2460.0,2130.0,2270.0,2380.0,2530.0,2540.0,2620.0,2960.0,3030.0,3130.0,3320.0,3540.0,3820.0,4000.0,4270.0,4360.0,4330.0,4250.0
Niger,600.0,570.0,530.0,600.0,580.0,560.0,640.0,650.0,700.0,680.0,670.0,660.0,700.0,760.0,790.0,760.0,750.0,820.0,860.0,1080.0,1370.0,1410.0,1890.0,1790.0,1980.0,1970.0,1970.0,2070.0,2290.0
Nigeria,67850.0,75570.0,86400.0,84410.0,80530.0,81540.0,87180.0,83540.0,76640.0,74660.0,76070.0,85150.0,86110.0,88680.0,88630.0,98440.0,92200.0,90130.0,91530.0,74240.0,90730.0,102090.0,100680.0,110720.0,116200.0,108150.0,108420.0,112920.0,130670.0
Nicaragua,1930.0,1920.0,2240.0,2200.0,2530.0,2650.0,2820.0,3020.0,3520.0,3540.0,3770.0,3930.0,4060.0,4530.0,4500.0,4300.0,4510.0,4670.0,4460.0,4390.0,4510.0,4770.0,4690.0,4490.0,4760.0,5270.0,5380.0,5400.0,5210.0
Netherlands,148350.0,154470.0,153260.0,158270.0,157420.0,164340.0,173920.0,166480.0,166920.0,161640.0,162300.0,167400.0,167500.0,170460.0,172160.0,167970.0,163710.0,164630.0,165390.0,160540.0,171160.0,158870.0,157520.0,157120.0,149890.0,158110.0,158270.0,155910.0,151170.0
Norway,29200.0,27260.0,30450.0,32030.0,33670.0,33100.0,34050.0,35810.0,37530.0,39370.0,34080.0,34780.0,34470.0,37120.0,37460.0,36370.0,37360.0,38000.0,37070.0,37450.0,41860.0,40160.0,39110.0,38210.0,38280.0,38640.0,37950.0,36900.0,37350.0
Nepal,940.0,1180.0,1230.0,1410.0,1740.0,1890.0,1960.0,2190.0,2320.0,3120.0,3220.0,3470.0,2790.0,3020.0,2810.0,3190.0,2620.0,2690.0,2990.0,3880.0,4640.0,5200.0,6000.0,6090.0,7130.0,6460.0,9340.0,11030.0,12030.0
New Zealand,22310.0,22610.0,24390.0,23910.0,24280.0,24380.0,25500.0,27820.0,27340.0,28710.0,29500.0,31720.0,31580.0,33440.0,32870.0,34260.0,34310.0,33390.0,34370.0,31320.0,31130.0,30350.0,32010.0,31750.0,31790.0,32190.0,31180.0,32920.0,32210.0
Oman,11890.0,16100.0,14900.0,14080.0,13810.0,15600.0,15820.0,17240.0,17280.0,20430.0,22540.0,25280.0,26940.0,27670.0,27520.0,27870.0,37520.0,41030.0,40080.0,42730.0,46470.0,52380.0,58650.0,60990.0,64470.0,68300.0,69540.0,69900.0,73370.0
Pakistan,61050.0,60310.0,66920.0,73740.0,76250.0,82730.0,85820.0,89320.0,90170.0,98750.0,98370.0,99810.0,102300.0,105660.0,118650.0,121670.0,132480.0,146260.0,142160.0,145140.0,140620.0,141640.0,143750.0,145100.0,153670.0,163590.0,180570.0,197700.0,208370.0
Panama,2690.0,3130.0,3640.0,3800.0,4040.0,4360.0,4410.0,4640.0,5720.0,5010.0,5280.0,6220.0,5410.0,5530.0,5610.0,7120.0,7490.0,7480.0,7300.0,8700.0,9190.0,9990.0,10460.0,10610.0,11280.0,10700.0,10770.0,10250.0,10140.0
Peru,20630.0,19750.0,20690.0,21540.0,22360.0,25400.0,27740.0,27950.0,26640.0,28840.0,28430.0,26360.0,27550.0,26940.0,31300.0,31350.0,31080.0,34110.0,38560.0,41680.0,45570.0,48580.0,48370.0,49520.0,52810.0,53820.0,56530.0,53990.0,54280.0
Philippines,40840.0,40360.0,43730.0,47460.0,51500.0,61800.0,67490.0,75330.0,74930.0,72430.0,73190.0,71670.0,72940.0,74770.0,76320.0,78100.0,70810.0,74560.0,76730.0,77520.0,83570.0,84470.0,88060.0,97800.0,104410.0,113670.0,124920.0,136590.0,142240.0
Papua New Guinea,2170.0,2180.0,2180.0,2210.0,2050.0,2130.0,2230.0,2400.0,2650.0,2600.0,2820.0,3380.0,3610.0,4070.0,4910.0,4880.0,4740.0,5040.0,4740.0,5010.0,5020.0,5150.0,4900.0,5230.0,5870.0,6430.0,7630.0,7700.0,7460.0
Poland,350220.0,351630.0,343370.0,344020.0,339750.0,340000.0,355320.0,344630.0,318410.0,308980.0,295710.0,293600.0,287280.0,297700.0,301820.0,301350.0,314090.0,313370.0,308320.0,297260.0,313740.0,310590.0,303350.0,298330.0,285740.0,289050.0,299740.0,312820.0,312740.0
North Korea,123370.0,117350.0,104700.0,96710.0,88760.0,83420.0,74010.0,67520.0,60940.0,66580.0,71820.0,74390.0,71200.0,72740.0,74320.0,77590.0,78940.0,65640.0,72830.0,55360.0,51620.0,37040.0,38500.0,27820.0,31420.0,25300.0,30090.0,22380.0,18120.0
Portugal,41070.0,42770.0,46770.0,45790.0,47300.0,50690.0,48740.0,50930.0,55600.0,62210.0,61660.0,61380.0,65610.0,60520.0,62130.0,65470.0,60450.0,58800.0,56840.0,56300.0,50940.0,49870.0,48220.0,46560.0,45930.0,49850.0,48760.0,53330.0,49780.0
Paraguay,2070.0,2020.0,2470.0,2820.0,3340.0,3780.0,3720.0,4110.0,4270.0,4270.0,3520.0,3620.0,3780.0,3940.0,3970.0,3700.0,3830.0,3950.0,4180.0,4370.0,5040.0,5220.0,5180.0,5300.0,5630.0,6370.0,7150.0,8000.0,8420.0
Romania,172630.0,142380.0,125990.0,117640.0,115090.0,120730.0,123950.0,113420.0,99390.0,85500.0,88880.0,94110.0,93590.0,99620.0,96730.0,95810.0,98940.0,96440.0,95210.0,80520.0,77500.0,83950.0,81730.0,72010.0,71410.0,72900.0,71140.0,74100.0,74880.0
Russia,2164870.0,2141420.0,2005430.0,1821790.0,1612870.0,1564900.0,1534380.0,1427060.0,1418510.0,1456150.0,1489500.0,1490530.0,1491720.0,1522190.0,1534120.0,1530850.0,1590090.0,1591510.0,1613140.0,1495170.0,1583160.0,1661780.0,1666860.0,1624020.0,1606860.0,1557530.0,1530900.0,1557190.0,1607550.0
Rwanda,520.0,470.0,480.0,480.0,460.0,450.0,460.0,480.0,480.0,500.0,520.0,520.0,520.0,510.0,520.0,510.0,510.0,540.0,530.0,560.0,570.0,650.0,720.0,780.0,810.0,930.0,1050.0,1050.0,1080.0
Saudi Arabia,166390.0,186610.0,199350.0,206210.0,218790.0,222400.0,234090.0,214930.0,230410.0,234530.0,244340.0,248600.0,266910.0,278110.0,294210.0,308970.0,328350.0,347530.0,382240.0,399630.0,439230.0,456670.0,488750.0,499380.0,536810.0,561140.0,556740.0,540700.0,514600.0
Sudan,5370.0,4800.0,4530.0,3190.0,4660.0,4470.0,4260.0,5190.0,4710.0,5180.0,5550.0,6090.0,7540.0,7750.0,8510.0,10060.0,12440.0,13420.0,14510.0,14980.0,15870.0,15350.0,15210.0,14500.0,15330.0,17800.0,20480.0,20340.0,20200.0
Senegal,2330.0,2330.0,2570.0,2500.0,2610.0,2760.0,2930.0,3210.0,3600.0,3960.0,4060.0,4450.0,4580.0,4490.0,5390.0,5670.0,5570.0,6200.0,6400.0,6650.0,7030.0,7570.0,7460.0,8010.0,8570.0,9280.0,9920.0,9570.0,9860.0
Solomon Islands,150.0,160.0,170.0,180.0,190.0,200.0,210.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,310.0,340.0,330.0,340.0,320.0,330.0,340.0,350.0,360.0,390.0,340.0,310.0,360.0,350.0,370.0
Sierra Leone,340.0,360.0,460.0,460.0,480.0,250.0,300.0,230.0,260.0,150.0,400.0,430.0,530.0,580.0,570.0,480.0,630.0,540.0,550.0,550.0,590.0,770.0,890.0,1070.0,1180.0,940.0,960.0,970.0,1020.0
El Salvador,2380.0,3060.0,3350.0,3920.0,4460.0,4960.0,4390.0,5320.0,5670.0,5610.0,5630.0,5870.0,5940.0,6510.0,6680.0,6840.0,7230.0,7630.0,6910.0,6680.0,6540.0,6780.0,6770.0,6460.0,6590.0,7000.0,7170.0,6380.0,6810.0
Somalia,730.0,700.0,680.0,640.0,630.0,590.0,570.0,550.0,520.0,500.0,490.0,510.0,570.0,580.0,580.0,580.0,580.0,620.0,620.0,610.0,630.0,630.0,630.0,650.0,650.0,650.0,660.0,660.0,690.0
Serbia,61910.0,52200.0,48900.0,43210.0,39640.0,45340.0,52690.0,57270.0,57300.0,40780.0,43990.0,46170.0,49710.0,53100.0,57550.0,51510.0,53760.0,52580.0,51350.0,47070.0,46660.0,50810.0,45450.0,46150.0,38720.0,45160.0,46240.0,46900.0,45540.0
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,1450.0,1530.0,1970.0,1730.0,1520.0,1380.0
Suriname,1740.0,2020.0,2030.0,2040.0,2040.0,2060.0,2080.0,2100.0,2100.0,2120.0,1480.0,1520.0,1120.0,1230.0,1390.0,1690.0,1530.0,1410.0,1460.0,1450.0,1740.0,1950.0,2440.0,2290.0,2640.0,2750.0,2310.0,2130.0,2080.0
Slovakia,54810.0,47940.0,46100.0,44320.0,41700.0,42370.0,42170.0,42270.0,41400.0,40660.0,38070.0,38580.0,38080.0,38340.0,37440.0,38520.0,37880.0,37220.0,37050.0,33840.0,35450.0,34130.0,32370.0,32940.0,30450.0,30750.0,31500.0,33580.0,33000.0
Slovenia,13530.0,12740.0,12830.0,13560.0,13610.0,14470.0,15290.0,15730.0,15500.0,14910.0,14540.0,15380.0,15520.0,15420.0,15710.0,15930.0,16310.0,16300.0,17390.0,15530.0,15810.0,15730.0,15170.0,14600.0,13170.0,13170.0,13930.0,14140.0,14050.0
Sweden,53350.0,54240.0,56750.0,56510.0,58490.0,58230.0,63650.0,57380.0,58360.0,57270.0,53280.0,52500.0,54020.0,55200.0,53590.0,50210.0,48900.0,47140.0,46150.0,42880.0,48130.0,44590.0,42150.0,40550.0,39100.0,39200.0,38790.0,38330.0,36000.0
Seychelles,150.0,180.0,180.0,190.0,210.0,200.0,240.0,350.0,440.0,520.0,580.0,640.0,540.0,550.0,750.0,700.0,740.0,650.0,700.0,510.0,440.0,400.0,450.0,410.0,460.0,500.0,540.0,590.0,620.0
Syria,29570.0,32110.0,31400.0,30760.0,31880.0,33690.0,36810.0,37150.0,40050.0,39280.0,39530.0,41300.0,41990.0,42280.0,44680.0,55600.0,58830.0,62120.0,64060.0,59160.0,59700.0,55920.0,45990.0,30530.0,27070.0,26040.0,26460.0,29100.0,27910.0
Chad,390.0,400.0,410.0,410.0,420.0,440.0,450.0,460.0,470.0,490.0,510.0,520.0,530.0,760.0,770.0,800.0,820.0,880.0,950.0,970.0,1030.0,820.0,890.0,920.0,940.0,970.0,1020.0,1020.0,1070.0
Togo,970.0,920.0,750.0,630.0,910.0,980.0,1360.0,760.0,1200.0,1710.0,1270.0,1180.0,1340.0,1830.0,1780.0,1750.0,1570.0,1500.0,1570.0,2820.0,2630.0,2510.0,2230.0,1750.0,1590.0,1820.0,2300.0,2070.0,2260.0
Thailand,88560.0,97670.0,107440.0,122060.0,136220.0,154760.0,173590.0,176750.0,155690.0,162500.0,163140.0,171830.0,182810.0,190850.0,208810.0,216110.0,218090.0,224150.0,228310.0,221300.0,235520.0,234620.0,252070.0,262460.0,258660.0,263080.0,260720.0,260660.0,257860.0
Tajikistan,11020.0,10170.0,7670.0,5160.0,3030.0,2510.0,2240.0,2510.0,2760.0,2540.0,2200.0,2150.0,2130.0,2170.0,2580.0,2450.0,2670.0,3250.0,3030.0,2390.0,2420.0,2540.0,2990.0,3160.0,4470.0,4760.0,5960.0,6370.0,7330.0
Turkmenistan,44650.0,37790.0,28100.0,26630.0,32870.0,33430.0,29690.0,29940.0,30590.0,35770.0,36850.0,38090.0,39910.0,44410.0,46820.0,48360.0,49730.0,56200.0,56850.0,50380.0,57360.0,63410.0,66300.0,67780.0,69490.0,72080.0,72020.0,71960.0,71730.0
East Timor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,200.0,210.0,200.0,200.0,210.0,230.0,240.0,250.0,300.0,460.0,530.0,610.0,690.0,600.0,640.0
Trinidad and Tobago,14110.0,13000.0,11930.0,12470.0,13020.0,13160.0,13300.0,13770.0,14100.0,14210.0,14360.0,15430.0,16020.0,15320.0,15970.0,19670.0,22220.0,22070.0,21140.0,20190.0,22620.0,23190.0,22120.0,22730.0,21920.0,21260.0,18230.0,18190.0,17760.0
Tunisia,13750.0,14420.0,15180.0,16520.0,16650.0,17040.0,17600.0,18180.0,18920.0,19840.0,20930.0,21650.0,21730.0,21870.0,22830.0,23140.0,24070.0,24520.0,24790.0,25090.0,27440.0,25720.0,26680.0,26770.0,28830.0,29670.0,28990.0,29890.0,29980.0
Turkey,139220.0,143820.0,149830.0,155630.0,153930.0,168260.0,185450.0,193590.0,193850.0,192870.0,216620.0,197780.0,208120.0,219160.0,224600.0,235010.0,261090.0,288970.0,287200.0,287830.0,297120.0,317720.0,328880.0,318170.0,340640.0,351590.0,374590.0,415900.0,412970.0
Tanzania,1890.0,1860.0,1860.0,1910.0,1910.0,2730.0,3070.0,2890.0,2690.0,2520.0,2950.0,3130.0,3570.0,3760.0,5100.0,5680.0,6060.0,5910.0,6100.0,5930.0,6910.0,8160.0,9870.0,10810.0,10720.0,11690.0,10920.0,11360.0,11580.0
Uganda,790.0,810.0,820.0,820.0,730.0,960.0,1070.0,1130.0,1290.0,1320.0,1330.0,1350.0,1540.0,1620.0,1770.0,2230.0,2600.0,2940.0,3180.0,3410.0,3850.0,4160.0,3910.0,4270.0,4740.0,4860.0,5670.0,5840.0,6130.0
Ukraine,688620.0,651930.0,574640.0,499320.0,415670.0,399250.0,346110.0,328250.0,309290.0,305730.0,297380.0,300550.0,303940.0,330230.0,307140.0,295410.0,303990.0,312140.0,301330.0,252290.0,269460.0,283520.0,277290.0,268600.0,237610.0,190870.0,201250.0,174840.0,185370.0
Uruguay,3850.0,4370.0,4770.0,4490.0,4270.0,4690.0,5450.0,5560.0,5780.0,6780.0,5460.0,4950.0,4530.0,4490.0,5460.0,5410.0,6330.0,5850.0,7750.0,7670.0,6280.0,7610.0,8520.0,7360.0,6500.0,6590.0,6530.0,6080.0,6520.0
United States,4844990.0,4808090.0,4880200.0,5000350.0,5073230.0,5126900.0,5283110.0,5547990.0,5590700.0,5610300.0,5776410.0,5749250.0,5594160.0,5659630.0,5740030.0,5756080.0,5656580.0,5740270.0,5563340.0,5159550.0,5392870.0,5172100.0,4950210.0,5089500.0,5102580.0,4982790.0,4888640.0,4813720.0,4981300.0
Uzbekistan,117770.0,118590.0,113070.0,113740.0,107170.0,96130.0,97100.0,98450.0,113730.0,114940.0,121690.0,122740.0,125390.0,118310.0,121430.0,114810.0,121930.0,118350.0,124200.0,114360.0,122560.0,125040.0,111290.0,113130.0,105410.0,101530.0,107350.0,111380.0,112090.0
Venezuela,103120.0,102390.0,104750.0,110140.0,110330.0,116940.0,130630.0,135930.0,132520.0,127480.0,134390.0,137290.0,145580.0,138100.0,142740.0,157570.0,149890.0,152780.0,163490.0,163930.0,171400.0,170180.0,183930.0,187680.0,188350.0,173880.0,162060.0,148740.0,138160.0
Vietnam,18410.0,18310.0,19310.0,24250.0,26750.0,30320.0,34170.0,40140.0,44870.0,45170.0,50310.0,55920.0,66280.0,70460.0,84460.0,92040.0,95760.0,105380.0,117620.0,131720.0,149440.0,149020.0,147270.0,153630.0,168560.0,209200.0,223870.0,222130.0,257860.0
Vanuatu,70.0,70.0,60.0,60.0,60.0,70.0,90.0,90.0,80.0,90.0,90.0,90.0,80.0,90.0,70.0,70.0,70.0,110.0,100.0,130.0,130.0,130.0,120.0,110.0,160.0,140.0,180.0,170.0,180.0
Kosovo,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yemen,6640.0,8500.0,9130.0,8120.0,8480.0,9870.0,10080.0,10850.0,11730.0,13170.0,13890.0,15080.0,15140.0,17400.0,18400.0,19380.0,19410.0,20630.0,22010.0,25650.0,23990.0,20690.0,19680.0,26350.0,26710.0,14210.0,10880.0,10060.0,9310.0
South Africa,247660.0,242330.0,238820.0,246430.0,252010.0,264190.0,273980.0,288920.0,296510.0,278470.0,284730.0,320600.0,331420.0,353110.0,379970.0,377640.0,379560.0,396900.0,426560.0,404020.0,425110.0,409120.0,426710.0,436870.0,447980.0,424880.0,425180.0,435140.0,433250.0
Zambia,2740.0,2880.0,2850.0,2520.0,2140.0,2130.0,1760.0,2280.0,2170.0,1760.0,1810.0,1830.0,1920.0,2090.0,2110.0,2290.0,2180.0,1980.0,2180.0,2470.0,2640.0,3060.0,4020.0,4240.0,4800.0,5070.0,5590.0,6990.0,7740.0
Zimbabwe,16530.0,18300.0,18470.0,17080.0,15960.0,15480.0,14860.0,13830.0,14070.0,15820.0,13700.0,13900.0,12490.0,10180.0,9770.0,10510.0,9830.0,9760.0,7600.0,7750.0,9810.0,11490.0,12110.0,12360.0,12150.0,12400.0,10990.0,10230.0,12270.0